Time(s),CMx(mm),CMy(mm)
0.0,20.7592,33.025999999999996
0.008333333333333333,21.231,33.025999999999996
0.016666666666666666,21.231,33.025999999999996
0.025,21.7028,33.025999999999996
0.03333333333333333,21.7028,32.5542
0.041666666666666664,22.174599999999998,33.025999999999996
0.05,22.174599999999998,32.5542
0.058333333333333334,22.174599999999998,33.025999999999996
0.06666666666666667,22.174599999999998,33.4978
0.075,22.6464,32.5542
0.08333333333333333,22.6464,33.025999999999996
0.09166666666666666,22.174599999999998,33.025999999999996
0.1,22.174599999999998,33.4978
0.10833333333333334,21.231,33.4978
0.11666666666666667,21.7028,33.4978
0.125,21.231,34.4414
0.13333333333333333,20.7592,34.9132
0.14166666666666666,20.7592,34.4414
0.15,19.8156,34.9132
0.15833333333333333,19.8156,34.4414
0.16666666666666666,19.8156,34.9132
0.175,19.3438,34.9132
0.18333333333333332,17.9284,34.9132
0.19166666666666665,17.4566,34.4414
0.2,16.9848,34.9132
0.20833333333333334,16.0412,35.385
0.21666666666666667,15.0976,34.9132
0.225,14.154,34.9132
0.23333333333333334,13.6822,34.9132
0.24166666666666667,12.7386,34.9132
0.25,12.2668,35.385
0.2583333333333333,12.2668,35.385
0.26666666666666666,11.3232,35.385
0.275,11.795,35.385
0.2833333333333333,11.795,34.9132
0.2916666666666667,11.795,35.385
0.3,12.2668,35.385
0.30833333333333335,12.7386,35.385
0.31666666666666665,13.2104,35.385
0.325,14.154,34.9132
0.3333333333333333,14.6258,34.9132
0.3416666666666667,16.0412,34.9132
0.35,16.0412,34.9132
0.35833333333333334,16.0412,34.4414
0.36666666666666664,16.9848,34.4414
0.375,17.9284,34.4414
0.3833333333333333,18.872,33.9696
0.39166666666666666,19.3438,33.4978
0.4,19.8156,33.9696
0.4083333333333333,20.287399999999998,33.4978
0.4166666666666667,21.7028,33.4978
0.425,22.174599999999998,33.4978
0.43333333333333335,22.6464,33.025999999999996
0.44166666666666665,23.59,33.025999999999996
0.45,24.061799999999998,32.5542
0.4583333333333333,24.061799999999998,33.025999999999996
0.4666666666666667,24.061799999999998,33.025999999999996
0.475,24.5336,33.4978
0.48333333333333334,25.0054,32.5542
0.49166666666666664,25.0054,32.5542
0.5,24.5336,33.4978
0.5083333333333333,24.5336,33.4978
0.5166666666666666,24.061799999999998,33.9696
0.525,24.061799999999998,33.4978
0.5333333333333333,23.59,33.9696
0.5416666666666666,23.59,33.9696
0.55,23.1182,33.9696
0.5583333333333333,22.6464,34.4414
0.5666666666666667,22.6464,34.4414
0.575,21.7028,33.9696
0.5833333333333334,21.231,33.9696
0.5916666666666667,20.287399999999998,33.9696
0.6,19.8156,34.4414
0.6083333333333333,19.3438,34.4414
0.6166666666666667,17.9284,34.4414
0.625,17.9284,34.9132
0.6333333333333333,16.9848,34.4414
0.6416666666666666,16.0412,34.4414
0.65,15.5694,34.9132
0.6583333333333333,14.154,34.9132
0.6666666666666666,13.6822,34.9132
0.675,13.2104,35.385
0.6833333333333333,12.7386,34.9132
0.6916666666666667,12.2668,35.385
0.7,12.2668,34.4414
0.7083333333333334,12.7386,35.385
0.7166666666666667,12.7386,34.9132
0.725,13.2104,35.385
0.7333333333333333,13.2104,35.385
0.7416666666666667,12.7386,35.385
0.75,14.6258,35.8568
0.7583333333333333,15.0976,35.8568
0.7666666666666666,15.5694,35.385
0.775,16.0412,35.385
0.7833333333333333,16.0412,34.9132
0.7916666666666666,16.9848,35.385
0.8,16.512999999999998,34.9132
0.8083333333333333,17.4566,34.9132
0.8166666666666667,17.9284,34.4414
0.825,18.400199999999998,34.4414
0.8333333333333334,18.400199999999998,33.9696
0.8416666666666667,19.3438,34.4414
