Time(s),CMx(mm),CMy(mm)
0.0,62.235,11.064
0.008333333333333333,62.696000000000005,11.986
0.016666666666666666,63.618,12.447000000000001
0.025,63.618,12.447000000000001
0.03333333333333333,64.54,11.986
0.041666666666666664,64.07900000000001,12.447000000000001
0.05,64.54,12.908000000000001
0.058333333333333334,65.001,13.369
0.06666666666666667,65.001,13.369
0.075,65.462,13.369
0.08333333333333333,64.54,13.369
0.09166666666666666,64.54,13.369
0.1,64.07900000000001,12.908000000000001
0.10833333333333334,63.618,13.369
0.11666666666666667,63.618,13.83
0.125,63.618,13.83
0.13333333333333333,63.157000000000004,14.291
0.14166666666666666,63.157000000000004,14.752
0.15,62.696000000000005,15.213000000000001
0.15833333333333333,63.157000000000004,14.752
0.16666666666666666,62.235,16.135
0.175,62.235,16.135
0.18333333333333332,60.391000000000005,15.674000000000001
0.19166666666666665,60.852000000000004,16.135
0.2,60.852000000000004,16.135
0.20833333333333334,59.469,16.596
0.21666666666666667,59.469,16.596
0.225,58.086000000000006,16.135
0.23333333333333334,58.086000000000006,16.135
0.24166666666666667,58.086000000000006,16.135
0.25,56.242000000000004,15.674000000000001
0.2583333333333333,55.781000000000006,15.674000000000001
0.26666666666666666,55.32,15.213000000000001
0.275,54.859,15.674000000000001
0.2833333333333333,54.859,15.674000000000001
0.2916666666666667,54.398,15.674000000000001
0.3,53.476,15.213000000000001
0.30833333333333335,52.554,15.213000000000001
0.31666666666666665,53.015,15.674000000000001
0.325,53.015,15.674000000000001
0.3333333333333333,52.554,15.674000000000001
0.3416666666666667,52.093,15.674000000000001
0.35,52.093,15.674000000000001
0.35833333333333334,52.093,15.674000000000001
0.36666666666666664,51.632000000000005,15.213000000000001
0.375,51.632000000000005,15.213000000000001
0.3833333333333333,51.632000000000005,15.213000000000001
0.39166666666666666,51.632000000000005,15.213000000000001
0.4,51.171,15.674000000000001
0.4083333333333333,51.632000000000005,16.596
0.4166666666666667,52.093,17.057000000000002
0.425,52.093,17.057000000000002
0.43333333333333335,51.632000000000005,17.518
0.44166666666666665,52.093,17.057000000000002
0.45,53.015,17.979
0.4583333333333333,52.554,17.979
0.4666666666666667,53.015,18.44
0.475,53.015,18.901
0.48333333333333334,53.015,18.901
0.49166666666666664,53.937000000000005,18.901
0.5,53.937000000000005,18.901
0.5083333333333333,53.937000000000005,19.362000000000002
0.5166666666666666,54.398,19.823
0.525,54.398,19.823
0.5333333333333333,54.398,19.362000000000002
0.5416666666666666,54.398,19.362000000000002
0.55,54.398,18.901
0.5583333333333333,54.398,18.901
0.5666666666666667,54.398,18.901
0.575,54.398,18.901
0.5833333333333334,54.398,18.44
0.5916666666666667,54.398,18.44
0.6,53.937000000000005,17.979
0.6083333333333333,53.937000000000005,17.518
0.6166666666666667,54.398,17.518
0.625,54.398,17.518
0.6333333333333333,54.398,17.057000000000002
0.6416666666666666,54.398,17.057000000000002
0.65,55.32,17.518
0.6583333333333333,54.859,17.518
0.6666666666666666,55.32,17.518
0.675,55.32,17.518
0.6833333333333333,55.32,17.518
0.6916666666666667,55.32,16.596
0.7,54.859,16.596
0.7083333333333334,55.32,16.135
0.7166666666666667,55.32,15.674000000000001
0.725,54.859,15.213000000000001
0.7333333333333333,55.32,15.213000000000001
0.7416666666666667,55.32,15.213000000000001
0.75,56.242000000000004,14.752
0.7583333333333333,55.781000000000006,15.213000000000001
0.7666666666666666,56.703,15.674000000000001
0.775,56.703,15.674000000000001
0.7833333333333333,57.164,15.674000000000001
0.7916666666666666,57.625,15.674000000000001
0.8,57.625,16.596
0.8083333333333333,57.625,17.057000000000002
0.8166666666666667,58.086000000000006,16.596
0.825,58.086000000000006,16.596
0.8333333333333334,58.547000000000004,16.135
0.8416666666666667,57.625,14.752
0.85,57.625,14.752
0.8583333333333333,57.625,14.752
0.8666666666666667,59.008,15.674000000000001
0.875,59.008,15.674000000000001
0.8833333333333333,59.008,15.674000000000001
0.8916666666666666,59.008,15.674000000000001
0.9,59.008,15.674000000000001
0.9083333333333333,59.93,17.518
0.9166666666666666,60.391000000000005,17.979
0.9249999999999999,61.774,18.901
0.9333333333333333,62.235,20.284000000000002
0.9416666666666667,63.157000000000004,21.206
0.95,64.07900000000001,22.589000000000002
0.9583333333333334,64.54,23.511000000000003
0.9666666666666667,65.462,23.511000000000003
0.975,65.462,23.511000000000003
0.9833333333333333,66.384,23.511000000000003
0.9916666666666667,66.384,23.05
1.0,66.384,23.05
1.0083333333333333,66.384,22.589000000000002
1.0166666666666666,66.845,22.128
1.025,66.845,21.667
1.0333333333333332,67.306,21.206
1.0416666666666667,67.306,21.206
1.05,66.845,20.284000000000002
1.0583333333333333,66.845,20.284000000000002
1.0666666666666667,66.845,20.284000000000002
1.075,66.845,19.823
1.0833333333333333,66.845,19.823
1.0916666666666666,66.845,19.362000000000002
1.1,67.306,19.362000000000002
1.1083333333333334,66.845,18.901
1.1166666666666667,67.306,18.901
1.125,67.76700000000001,18.901
1.1333333333333333,67.76700000000001,18.901
1.1416666666666666,67.76700000000001,18.901
1.15,67.76700000000001,18.901
1.1583333333333332,68.22800000000001,18.901
1.1666666666666667,67.76700000000001,18.44
1.175,68.22800000000001,18.44
1.1833333333333333,68.22800000000001,18.44
1.1916666666666667,68.22800000000001,18.44
1.2,68.22800000000001,18.44
1.2083333333333333,68.68900000000001,18.44
1.2166666666666666,68.68900000000001,17.979
1.225,68.68900000000001,17.979
1.2333333333333334,68.68900000000001,17.979
1.2416666666666667,69.15,17.518
1.25,69.15,17.518
1.2583333333333333,69.15,17.979
1.2666666666666666,69.15,17.518
1.275,69.611,17.518
1.2833333333333332,69.611,17.518
1.2916666666666667,69.15,17.518
1.3,69.611,17.518
1.3083333333333333,69.611,17.518
1.3166666666666667,69.611,17.518
1.325,69.611,17.057000000000002
1.3333333333333333,69.611,17.057000000000002
1.3416666666666666,69.611,17.518
1.35,69.611,17.057000000000002
1.3583333333333334,69.15,17.057000000000002
1.3666666666666667,69.15,17.057000000000002
1.375,68.68900000000001,17.057000000000002
1.3833333333333333,68.22800000000001,17.057000000000002
1.3916666666666666,68.22800000000001,17.057000000000002
1.4,68.22800000000001,17.518
1.4083333333333332,67.76700000000001,17.518
1.4166666666666667,67.76700000000001,17.518
1.425,67.306,17.518
1.4333333333333333,67.306,17.518
1.4416666666666667,67.306,17.518
1.45,66.845,17.518
1.4583333333333333,66.845,17.518
1.4666666666666666,66.845,17.979
1.475,66.384,17.518
1.4833333333333334,66.384,17.979
1.4916666666666667,65.923,17.979
1.5,65.923,17.979
1.5083333333333333,65.923,17.979
1.5166666666666666,65.923,18.44
1.525,65.462,18.44
1.5333333333333332,65.462,18.44
1.5416666666666667,65.462,18.44
1.55,65.001,18.44
1.5583333333333333,65.001,18.44
1.5666666666666667,65.001,18.901
1.575,64.54,18.901
1.5833333333333333,64.54,18.901
1.5916666666666666,64.07900000000001,19.362000000000002
1.6,64.07900000000001,18.901
1.6083333333333334,63.618,18.901
1.6166666666666667,63.618,18.901
1.625,63.618,19.362000000000002
1.6333333333333333,63.618,19.362000000000002
1.6416666666666666,63.157000000000004,19.362000000000002
1.65,63.157000000000004,19.362000000000002
1.6583333333333332,63.157000000000004,19.823
1.6666666666666667,62.696000000000005,19.823
1.675,62.696000000000005,19.823
1.6833333333333333,62.235,20.284000000000002
1.6916666666666667,62.235,19.823
1.7,61.313,19.362000000000002
1.7083333333333333,61.774,19.823
1.7166666666666666,60.852000000000004,19.823
1.7249999999999999,61.313,19.823
1.7333333333333334,60.852000000000004,19.823
1.7416666666666667,60.391000000000005,19.823
1.75,60.391000000000005,19.823
1.7583333333333333,60.391000000000005,20.284000000000002
1.7666666666666666,59.93,20.284000000000002
1.775,59.93,19.823
1.7833333333333332,59.93,20.284000000000002
1.7916666666666667,59.469,20.745
1.8,59.469,20.284000000000002
1.8083333333333333,59.008,20.284000000000002
1.8166666666666667,59.469,20.284000000000002
1.825,59.008,20.284000000000002
1.8333333333333333,58.547000000000004,20.284000000000002
1.8416666666666666,59.008,20.284000000000002
1.8499999999999999,59.008,20.284000000000002
1.8583333333333334,58.086000000000006,20.284000000000002
1.8666666666666667,58.547000000000004,20.284000000000002
1.875,58.547000000000004,20.284000000000002
1.8833333333333333,58.547000000000004,20.284000000000002
1.8916666666666666,58.086000000000006,19.823
1.9,58.086000000000006,20.284000000000002
1.9083333333333332,58.086000000000006,20.284000000000002
1.9166666666666667,57.625,19.823
1.925,57.625,20.745
1.9333333333333333,57.625,19.823
1.9416666666666667,57.625,20.284000000000002
1.95,57.164,19.823
1.9583333333333333,57.164,20.284000000000002
1.9666666666666666,56.703,19.823
1.9749999999999999,56.242000000000004,20.284000000000002
1.9833333333333334,56.703,20.284000000000002
1.9916666666666667,56.242000000000004,19.823
