Time(s),CMx(mm),CMy(mm)
0.0,22.78,17.3128
0.008333333333333333,23.2356,17.3128
0.016666666666666666,22.78,17.3128
0.025,22.78,16.8572
0.03333333333333333,22.78,16.8572
0.041666666666666664,22.78,17.3128
0.05,22.78,17.3128
0.058333333333333334,22.78,17.3128
0.06666666666666667,22.78,17.3128
0.075,22.78,17.3128
0.08333333333333333,22.78,17.3128
0.09166666666666666,22.78,17.3128
0.1,22.78,17.3128
0.10833333333333334,22.78,17.3128
0.11666666666666667,22.3244,17.3128
0.125,22.3244,17.3128
0.13333333333333333,22.3244,17.3128
0.14166666666666666,22.3244,17.3128
0.15,22.3244,17.3128
0.15833333333333333,22.3244,17.3128
0.16666666666666666,22.3244,17.3128
0.175,22.3244,17.3128
0.18333333333333332,22.3244,17.3128
0.19166666666666665,22.3244,17.3128
0.2,22.3244,17.7684
0.20833333333333334,22.3244,17.7684
0.21666666666666667,22.3244,17.7684
0.225,22.3244,17.3128
0.23333333333333334,22.3244,17.3128
0.24166666666666667,21.8688,17.7684
0.25,21.8688,17.7684
0.2583333333333333,22.3244,17.7684
0.26666666666666666,21.8688,17.7684
0.275,21.8688,17.7684
0.2833333333333333,21.8688,17.7684
0.2916666666666667,21.8688,18.224
0.3,21.8688,17.7684
0.30833333333333335,21.4132,17.7684
0.31666666666666665,21.8688,17.7684
0.325,21.8688,17.7684
0.3333333333333333,21.4132,17.7684
0.3416666666666667,21.8688,18.224
0.35,21.8688,17.7684
0.35833333333333334,21.4132,17.7684
0.36666666666666664,21.4132,17.7684
0.375,21.4132,17.7684
0.3833333333333333,21.4132,17.7684
0.39166666666666666,21.4132,17.7684
0.4,20.9576,18.224
0.4083333333333333,21.4132,18.224
0.4166666666666667,20.9576,17.7684
0.425,20.9576,18.224
0.43333333333333335,20.9576,18.224
0.44166666666666665,20.9576,18.224
0.45,20.502,18.224
0.4583333333333333,20.502,18.224
0.4666666666666667,20.502,18.224
0.475,20.502,18.224
0.48333333333333334,20.502,18.224
0.49166666666666664,20.502,18.224
0.5,20.0464,18.224
0.5083333333333333,20.0464,18.224
0.5166666666666666,20.0464,18.6796
