Time(s),CMx(mm),CMy(mm)
0.0,81.59700000000001,21.667
0.008333333333333333,82.058,21.206
0.016666666666666666,82.058,21.667
0.025,82.519,22.128
0.03333333333333333,82.519,22.128
0.041666666666666664,82.519,21.206
0.05,82.98,21.667
0.058333333333333334,82.98,21.667
0.06666666666666667,82.98,22.128
0.075,82.98,21.667
0.08333333333333333,83.441,22.128
0.09166666666666666,83.441,22.128
0.1,81.59700000000001,22.128
0.10833333333333334,83.902,20.284000000000002
0.11666666666666667,83.441,21.206
0.125,83.902,20.284000000000002
0.13333333333333333,84.363,20.284000000000002
0.14166666666666666,82.519,20.745
0.15,84.363,20.745
0.15833333333333333,84.363,20.284000000000002
0.16666666666666666,83.902,19.362000000000002
0.175,84.363,18.901
0.18333333333333332,84.824,19.362000000000002
0.19166666666666665,84.824,18.901
0.2,84.824,18.901
0.20833333333333334,85.28500000000001,17.518
0.21666666666666667,84.824,17.979
0.225,85.74600000000001,17.057000000000002
0.23333333333333334,85.74600000000001,17.057000000000002
0.24166666666666667,85.28500000000001,17.518
0.25,85.28500000000001,17.518
0.2583333333333333,84.824,17.979
0.26666666666666666,85.28500000000001,17.518
0.275,85.74600000000001,16.596
0.2833333333333333,85.28500000000001,17.057000000000002
0.2916666666666667,85.28500000000001,17.518
0.3,84.363,17.057000000000002
0.30833333333333335,84.363,17.057000000000002
0.31666666666666665,83.902,17.057000000000002
0.325,84.824,17.057000000000002
0.3333333333333333,84.824,17.057000000000002
0.3416666666666667,84.363,17.057000000000002
0.35,83.902,17.057000000000002
0.35833333333333334,84.363,17.518
0.36666666666666664,84.363,17.518
0.375,84.363,17.518
0.3833333333333333,84.363,17.518
0.39166666666666666,84.363,17.518
0.4,84.363,17.518
0.4083333333333333,84.363,17.518
0.4166666666666667,84.363,17.518
0.425,75.143,16.596
0.43333333333333335,74.221,17.518
0.44166666666666665,74.221,17.518
0.45,74.221,17.057000000000002
0.4583333333333333,78.831,12.908000000000001
0.4666666666666667,73.76,17.518
0.475,73.76,17.518
0.48333333333333334,78.831,12.908000000000001
0.49166666666666664,73.299,17.518
0.5,72.83800000000001,17.057000000000002
0.5083333333333333,73.299,16.596
0.5166666666666666,73.299,16.135
0.525,73.299,16.135
0.5333333333333333,72.83800000000001,16.596
0.5416666666666666,72.83800000000001,16.135
0.55,72.83800000000001,16.135
0.5583333333333333,72.83800000000001,15.674000000000001
0.5666666666666667,71.455,15.674000000000001
0.575,72.37700000000001,15.674000000000001
0.5833333333333334,72.37700000000001,15.213000000000001
0.5916666666666667,71.916,15.213000000000001
0.6,71.916,15.213000000000001
0.6083333333333333,71.916,14.752
0.6166666666666667,71.455,14.752
0.625,71.455,14.291
0.6333333333333333,71.455,13.83
0.6416666666666666,71.455,13.83
0.65,70.994,13.83
0.6583333333333333,70.994,13.369
0.6666666666666666,70.994,13.369
0.675,70.994,13.369
0.6833333333333333,70.994,12.908000000000001
0.6916666666666667,70.994,12.908000000000001
0.7,70.994,12.908000000000001
0.7083333333333334,70.994,12.447000000000001
0.7166666666666667,70.994,12.447000000000001
0.725,70.994,12.908000000000001
0.7333333333333333,70.994,12.908000000000001
0.7416666666666667,70.994,12.908000000000001
0.75,71.455,12.908000000000001
0.7583333333333333,71.455,12.908000000000001
0.7666666666666666,71.916,13.369
0.775,71.916,13.369
0.7833333333333333,71.916,13.83
0.7916666666666666,72.37700000000001,13.83
0.8,72.37700000000001,14.291
0.8083333333333333,72.83800000000001,14.291
0.8166666666666667,72.83800000000001,14.291
0.825,73.299,14.291
0.8333333333333334,73.76,14.752
0.8416666666666667,74.221,15.213000000000001
0.85,74.221,14.752
0.8583333333333333,74.682,14.752
0.8666666666666667,75.143,14.752
0.875,75.604,14.752
0.8833333333333333,76.065,14.752
0.8916666666666666,76.52600000000001,14.752
0.9,76.98700000000001,14.752
0.9083333333333333,77.44800000000001,14.291
0.9166666666666666,77.44800000000001,14.291
0.9249999999999999,78.37,13.83
0.9333333333333333,78.831,13.83
0.9416666666666667,78.831,13.369
0.95,79.292,13.369
0.9583333333333334,79.753,13.369
0.9666666666666667,80.214,12.908000000000001
0.975,80.675,12.908000000000001
0.9833333333333333,81.59700000000001,12.447000000000001
0.9916666666666667,81.59700000000001,11.986
1.0,82.058,11.986
1.0083333333333333,82.519,11.525
1.0166666666666666,82.519,11.525
1.025,83.441,11.525
1.0333333333333332,83.902,11.525
1.0416666666666667,84.363,11.525
1.05,84.363,11.525
1.0583333333333333,84.824,11.525
1.0666666666666667,84.824,11.986
1.075,85.28500000000001,11.986
1.0833333333333333,85.28500000000001,12.447000000000001
1.0916666666666666,85.74600000000001,12.908000000000001
1.1,85.74600000000001,13.369
1.1083333333333334,85.74600000000001,13.83
1.1166666666666667,85.74600000000001,13.83
1.125,86.668,14.291
1.1333333333333333,86.668,14.752
1.1416666666666666,86.668,14.752
1.15,87.129,15.213000000000001
1.1583333333333332,87.129,15.674000000000001
1.1666666666666667,87.129,15.674000000000001
1.175,87.129,16.135
1.1833333333333333,87.129,16.135
1.1916666666666667,87.129,16.596
1.2,86.668,16.596
1.2083333333333333,87.129,16.596
1.2166666666666666,86.668,17.057000000000002
1.225,87.129,17.057000000000002
1.2333333333333334,86.668,17.057000000000002
1.2416666666666667,86.668,17.057000000000002
1.25,86.668,17.057000000000002
1.2583333333333333,86.668,17.057000000000002
1.2666666666666666,87.129,17.057000000000002
1.275,86.668,17.057000000000002
1.2833333333333332,87.129,17.057000000000002
1.2916666666666667,86.668,16.596
1.3,87.129,16.596
1.3083333333333333,87.129,17.057000000000002
1.3166666666666667,87.129,16.135
1.325,87.129,15.674000000000001
1.3333333333333333,87.129,15.674000000000001
1.3416666666666666,87.59,15.213000000000001
1.35,87.59,14.752
1.3583333333333334,87.59,14.291
1.3666666666666667,88.051,13.83
1.375,88.051,13.369
