Time(s),CMx(mm),CMy(mm)
0.0,77.909,9.681000000000001
0.008333333333333333,77.909,10.603
0.016666666666666666,78.37,10.603
0.025,79.292,10.603
0.03333333333333333,79.753,10.603
0.041666666666666664,79.753,10.603
0.05,80.214,10.142000000000001
0.058333333333333334,80.214,10.603
0.06666666666666667,81.59700000000001,10.603
0.075,82.058,10.603
0.08333333333333333,82.058,11.525
0.09166666666666666,82.519,10.142000000000001
0.1,83.441,10.603
0.10833333333333334,83.902,9.681000000000001
0.11666666666666667,84.363,10.603
0.125,84.824,10.603
0.13333333333333333,85.28500000000001,10.603
0.14166666666666666,85.74600000000001,10.603
0.15,86.668,10.603
0.15833333333333333,88.051,10.603
0.16666666666666666,88.973,10.603
0.175,89.89500000000001,10.603
0.18333333333333332,89.89500000000001,10.603
0.19166666666666665,91.278,10.603
0.2,92.2,11.064
0.20833333333333334,93.122,10.603
0.21666666666666667,94.96600000000001,10.142000000000001
0.225,94.50500000000001,11.064
0.23333333333333334,94.96600000000001,11.064
0.24166666666666667,94.50500000000001,11.064
0.25,94.50500000000001,11.064
0.2583333333333333,94.04400000000001,11.064
0.26666666666666666,93.122,11.986
0.275,92.661,11.064
0.2833333333333333,92.2,11.064
0.2916666666666667,91.739,10.603
0.3,90.81700000000001,10.603
0.30833333333333335,90.35600000000001,11.525
0.31666666666666665,89.89500000000001,11.064
0.325,88.973,11.064
0.3333333333333333,88.973,10.603
0.3416666666666667,88.512,10.603
0.35,87.59,10.603
0.35833333333333334,86.668,10.142000000000001
0.36666666666666664,86.668,9.22
0.375,86.668,9.681000000000001
0.3833333333333333,85.74600000000001,9.22
0.39166666666666666,85.74600000000001,9.681000000000001
0.4,85.28500000000001,9.681000000000001
0.4083333333333333,84.824,10.142000000000001
0.4166666666666667,84.363,10.603
0.425,84.363,10.142000000000001
0.43333333333333335,83.902,10.603
0.44166666666666665,83.441,10.603
0.45,83.441,10.603
0.4583333333333333,83.441,10.603
0.4666666666666667,82.519,10.603
0.475,82.519,10.142000000000001
0.48333333333333334,82.519,10.603
0.49166666666666664,82.519,11.064
0.5,82.058,11.064
0.5083333333333333,82.519,10.603
0.5166666666666666,82.058,10.603
0.525,82.058,10.603
0.5333333333333333,82.058,11.064
0.5416666666666666,81.59700000000001,10.603
0.55,81.59700000000001,9.681000000000001
0.5583333333333333,82.058,11.064
0.5666666666666667,81.59700000000001,10.142000000000001
0.575,82.058,10.142000000000001
0.5833333333333334,81.59700000000001,9.681000000000001
0.5916666666666667,82.058,10.142000000000001
0.6,81.59700000000001,10.142000000000001
0.6083333333333333,82.519,10.142000000000001
0.6166666666666667,82.519,10.142000000000001
0.625,82.058,10.603
0.6333333333333333,82.519,10.603
0.6416666666666666,82.98,9.681000000000001
0.65,82.98,10.603
0.6583333333333333,83.441,10.603
0.6666666666666666,83.902,10.603
0.675,83.902,10.603
0.6833333333333333,83.902,10.603
0.6916666666666667,84.363,10.603
0.7,84.363,10.142000000000001
0.7083333333333334,84.363,10.603
0.7166666666666667,85.28500000000001,10.603
0.725,85.28500000000001,10.603
0.7333333333333333,85.74600000000001,10.603
0.7416666666666667,86.20700000000001,11.064
0.75,86.668,10.603
0.7583333333333333,86.668,10.603
0.7666666666666666,87.129,9.681000000000001
0.775,88.051,10.603
0.7833333333333333,88.051,10.142000000000001
0.7916666666666666,88.512,10.142000000000001
0.8,89.434,11.064
0.8083333333333333,89.89500000000001,10.142000000000001
0.8166666666666667,90.81700000000001,10.603
0.825,91.278,10.603
0.8333333333333334,92.2,10.603
0.8416666666666667,92.661,10.603
0.85,93.583,11.525
0.8583333333333333,94.50500000000001,10.603
0.8666666666666667,95.427,10.142000000000001
0.875,94.96600000000001,11.064
0.8833333333333333,95.427,10.142000000000001
0.8916666666666666,94.50500000000001,11.064
0.9,94.50500000000001,10.142000000000001
0.9083333333333333,93.583,10.603
0.9166666666666666,93.122,11.986
0.9249999999999999,92.2,10.603
0.9333333333333333,92.2,11.064
0.9416666666666667,90.81700000000001,11.525
0.95,89.89500000000001,11.525
0.9583333333333334,89.434,10.142000000000001
0.9666666666666667,87.59,10.603
0.975,87.59,10.603
0.9833333333333333,86.668,11.064
0.9916666666666667,86.20700000000001,10.603
1.0,84.824,9.681000000000001
1.0083333333333333,83.902,10.142000000000001
1.0166666666666666,83.441,10.142000000000001
1.025,82.519,10.142000000000001
1.0333333333333332,81.13600000000001,9.681000000000001
1.0416666666666667,80.214,10.603
1.05,79.292,10.142000000000001
1.0583333333333333,78.37,10.603
1.0666666666666667,76.98700000000001,10.142000000000001
1.075,76.065,10.142000000000001
1.0833333333333333,75.143,11.064
1.0916666666666666,74.221,11.064
1.1,72.83800000000001,11.064
1.1083333333333334,70.994,11.064
1.1166666666666667,70.072,11.986
1.125,68.68900000000001,11.064
1.1333333333333333,67.76700000000001,11.525
1.1416666666666666,66.384,11.525
1.15,64.54,11.064
1.1583333333333332,63.157000000000004,11.064
1.1666666666666667,61.774,10.603
1.175,59.93,11.064
1.1833333333333333,58.547000000000004,11.525
1.1916666666666667,57.164,11.064
1.2,56.242000000000004,11.525
1.2083333333333333,54.398,11.064
1.2166666666666666,53.015,11.525
1.225,51.632000000000005,11.525
1.2333333333333334,50.249,11.986
1.2416666666666667,49.327000000000005,12.447000000000001
1.25,48.405,12.447000000000001
1.2583333333333333,47.944,11.986
1.2666666666666666,47.022000000000006,12.447000000000001
1.275,46.561,12.908000000000001
1.2833333333333332,45.639,12.908000000000001
1.2916666666666667,45.178000000000004,12.447000000000001
1.3,44.717,12.908000000000001
1.3083333333333333,43.795,12.908000000000001
1.3166666666666667,43.795,12.908000000000001
1.325,43.334,12.908000000000001
1.3333333333333333,42.873000000000005,12.447000000000001
1.3416666666666666,42.412,12.908000000000001
1.35,41.951,12.447000000000001
1.3583333333333334,41.951,12.447000000000001
1.3666666666666667,41.49,12.447000000000001
1.375,41.49,11.986
1.3833333333333333,41.029,11.986
1.3916666666666666,40.568000000000005,11.525
1.4,40.568000000000005,11.525
1.4083333333333332,40.568000000000005,11.525
1.4166666666666667,40.107,11.064
1.425,40.107,11.525
1.4333333333333333,39.646,11.525
1.4416666666666667,39.646,11.525
1.45,39.185,11.525
1.4583333333333333,39.185,11.525
1.4666666666666666,39.185,11.525
1.475,38.724000000000004,11.986
1.4833333333333334,39.185,11.986
1.4916666666666667,38.724000000000004,11.986
1.5,38.724000000000004,11.986
1.5083333333333333,38.263000000000005,11.986
1.5166666666666666,38.263000000000005,11.986
1.525,38.263000000000005,12.447000000000001
1.5333333333333332,37.802,11.986
1.5416666666666667,38.263000000000005,12.447000000000001
1.55,37.802,11.986
1.5583333333333333,37.802,11.986
1.5666666666666667,37.802,12.447000000000001
1.575,37.802,12.447000000000001
1.5833333333333333,37.802,11.986
1.5916666666666666,37.802,11.986
1.6,37.802,11.986
1.6083333333333334,38.263000000000005,11.986
1.6166666666666667,37.802,11.525
1.625,37.802,11.525
1.6333333333333333,38.263000000000005,11.525
1.6416666666666666,38.263000000000005,11.525
1.65,37.802,11.986
1.6583333333333332,38.263000000000005,11.525
1.6666666666666667,38.263000000000005,11.986
1.675,38.263000000000005,11.525
1.6833333333333333,38.263000000000005,11.986
1.6916666666666667,38.263000000000005,11.525
1.7,38.724000000000004,11.986
1.7083333333333333,38.724000000000004,11.986
1.7166666666666666,39.185,11.986
1.7249999999999999,39.185,12.447000000000001
1.7333333333333334,39.646,12.447000000000001
1.7416666666666667,39.646,12.447000000000001
1.75,39.646,12.447000000000001
1.7583333333333333,40.107,12.908000000000001
1.7666666666666666,40.568000000000005,12.447000000000001
1.775,40.568000000000005,12.447000000000001
1.7833333333333332,41.029,12.447000000000001
1.7916666666666667,41.49,12.447000000000001
1.8,41.951,11.525
1.8083333333333333,42.412,12.447000000000001
1.8166666666666667,42.873000000000005,11.986
1.825,42.873000000000005,11.986
1.8333333333333333,43.334,11.986
1.8416666666666666,43.334,11.525
1.8499999999999999,44.256,11.525
1.8583333333333334,44.717,11.525
1.8666666666666667,44.717,11.064
1.875,45.639,11.525
1.8833333333333333,46.1,11.064
1.8916666666666666,46.561,11.064
1.9,47.022000000000006,11.525
1.9083333333333332,47.944,11.525
1.9166666666666667,48.866,11.525
1.925,49.788000000000004,11.986
1.9333333333333333,49.788000000000004,11.525
1.9416666666666667,51.171,12.447000000000001
1.95,52.093,12.447000000000001
1.9583333333333333,53.015,12.908000000000001
1.9666666666666666,53.937000000000005,13.369
1.9749999999999999,55.32,13.369
1.9833333333333334,56.703,14.291
1.9916666666666667,58.086000000000006,13.83
2.0,59.469,13.83
2.0083333333333333,60.852000000000004,14.291
2.0166666666666666,62.235,15.213000000000001
2.025,64.07900000000001,14.752
2.033333333333333,65.923,14.752
2.0416666666666665,66.845,15.674000000000001
2.05,68.68900000000001,14.752
2.058333333333333,70.072,14.752
2.0666666666666664,71.916,14.291
2.075,72.83800000000001,14.291
2.0833333333333335,73.76,14.291
2.091666666666667,75.604,13.83
2.1,76.98700000000001,14.291
2.1083333333333334,78.37,12.908000000000001
2.1166666666666667,78.831,12.908000000000001
2.125,81.13600000000001,12.447000000000001
2.1333333333333333,81.59700000000001,12.447000000000001
2.1416666666666666,82.98,11.525
2.15,84.824,11.064
2.158333333333333,85.28500000000001,11.525
2.1666666666666665,86.20700000000001,10.142000000000001
2.175,87.59,9.681000000000001
2.183333333333333,88.973,9.681000000000001
2.1916666666666664,88.973,9.681000000000001
2.2,89.89500000000001,9.681000000000001
2.2083333333333335,92.2,9.681000000000001
2.216666666666667,93.122,8.759
2.225,94.04400000000001,9.22
2.2333333333333334,94.50500000000001,9.22
2.2416666666666667,94.50500000000001,9.681000000000001
2.25,94.96600000000001,9.681000000000001
2.2583333333333333,94.50500000000001,11.525
2.2666666666666666,94.04400000000001,10.142000000000001
2.275,93.583,11.064
2.283333333333333,93.122,10.603
2.2916666666666665,92.661,9.681000000000001
2.3,91.739,10.603
2.308333333333333,91.278,10.142000000000001
